Restaurant Name,Restaurant ID,Latitude,Longitude,Address,Votes,Average Cost for two,Locality,Locality Verbose,Aggregate rating,City,Price range,Has Online delivery,Rating text,Rating color,Has Table booking,Country Code,Currency,Is delivering now
Kumar Hotel,9026,28.6567194,77.1395053,"Opposite Fun Cinema, Near Metro Station, Moti Nagar, New Delhi",57,700,Moti Nagar,"Moti Nagar, New Delhi",3.4,New Delhi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Kumar Pastry Shop,309178,28.658983,77.1414135,"6/33, Moti Nagar, New Delhi",31,300,Moti Nagar,"Moti Nagar, New Delhi",3.2,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Midnight Adda,18249097,28.6594663,77.139708,"East Punjabi Bagh, Moti Nagar, New Delhi",6,600,Moti Nagar,"Moti Nagar, New Delhi",3.0,New Delhi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Mughlaai Daawat,308880,28.6617937,77.1414048,"H 2, Bali Nagar, Ramesh Nagar, Near, Moti Nagar, New Delhi",8,550,Moti Nagar,"Moti Nagar, New Delhi",2.9,New Delhi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Pindiwala,18382113,0.0,0.0,"Shop 72, DLF Industrial Area, Moti Nagar, New Delhi",4,500,Moti Nagar,"Moti Nagar, New Delhi",3.0,New Delhi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Pipes & Hipes,18241861,28.6588206,77.1433724,"Shop 29, 1st Floor, Opposite Metro Pillar 301, Moti Nagar, New Delhi",8,900,Moti Nagar,"Moti Nagar, New Delhi",3.0,New Delhi,2,No,Average,Orange,Yes,1,Indian Rupees(Rs.),No
Sai Rasoi,310162,0.0,0.0,"Shop 1, D-1, Moti Nagar, New Delhi",9,500,Moti Nagar,"Moti Nagar, New Delhi",3.1,New Delhi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Snaxpress Tastes & Cakes,303589,28.6577012,77.1399344,"2/49, Moti Nagar, New Delhi",5,200,Moti Nagar,"Moti Nagar, New Delhi",2.9,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Veggie Adda,311459,28.6590028,77.1398511,"8/20, Moti Nagar, New Delhi",25,400,Moti Nagar,"Moti Nagar, New Delhi",3.4,New Delhi,1,Yes,Average,Orange,No,1,Indian Rupees(Rs.),No
C L Corner,9053,28.6566565,77.1399823,"A-12/18, Near Fun Cinema, Moti Nagar, New Delhi",85,100,Moti Nagar,"Moti Nagar, New Delhi",3.8,New Delhi,1,Yes,Good,Yellow,No,1,Indian Rupees(Rs.),No
Chin 10,312893,28.6570966,77.1411461,"C-111, New Moti Nagar, Moti Nagar, New Delhi",53,500,Moti Nagar,"Moti Nagar, New Delhi",3.5,New Delhi,2,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Kati Roll Cottage,18273640,28.6594485,77.1409215,"Shop 3, C-103, Moti Nagar, New Delhi",39,200,Moti Nagar,"Moti Nagar, New Delhi",3.7,New Delhi,1,Yes,Good,Yellow,No,1,Indian Rupees(Rs.),No
Kings Kulfi,308130,28.6576448,77.1424685,"Main Road, Below Metro Station, Moti Nagar, New Delhi",39,150,Moti Nagar,"Moti Nagar, New Delhi",3.7,New Delhi,1,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Paramjeet Machi Wala,5663,28.6562368,77.1396116,"WZ-1, Opposite Metro Station, Basai Darapur Road, Moti Nagar, New Delhi",99,700,Moti Nagar,"Moti Nagar, New Delhi",3.6,New Delhi,2,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Rajan Corner,18247005,28.6587838,77.1414608,"6/27, Moti Nagar, New Delhi",20,400,Moti Nagar,"Moti Nagar, New Delhi",3.6,New Delhi,1,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Amit Dhaba,18449827,28.6576159,77.1389292,"Shop 28, Sudama Market, Moti Nagar, New Delhi",0,200,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Apni Rasoi,18342574,28.6575323,77.1421854,"Shop 5, DLF, Near Moti Nagar Metro Station, Moti Nagar, New Delhi",0,500,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Chap Corner,18391689,0.0,0.0,"A/158, Near Jhule Lal Temple, Moti Nagar, New Delhi",0,250,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Chinese Corner,304573,28.6588187,77.1428234,"19, Main Market, Moti Nagar, New Delhi",0,350,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Evergreen Punjabi Swad,304586,28.6574122,77.1392457,"3/32, Near Fun Cinema, Moti Nagar, New Delhi",2,200,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Giani,18449629,28.6576022,77.1422037,"Shop 5, DLF, Near Moti Nagar Metro Station, Moti Nagar, New Delhi",0,400,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Hot & Hot Shudhir Chinese Point,18451179,28.6581714,77.1411461,"5/8, Moti Nagar, New Delhi",0,300,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Hungerz Hub,18451158,28.6594736,77.1389966,"8/30, Sanatan Dharm Mandir, Moti Nagar, New Delhi",0,250,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Magic Mo:Mo Corner,18451166,28.6582366,77.1419683,"Shop 1/20, Sabji Market, Near Metro Station, Moti Nagar, New Delhi",0,250,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Malhotra's Zayeeka,18238245,28.6574573,77.1391896,"Shop 23, Sudama Market, Moti Nagar, New Delhi",1,500,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Moji Dhaba,308110,28.6621083,77.1461711,"T 27, 28, 29, Super Market, Opposite Milan Cinema, New Moti Nagar, Moti Nagar, New Delhi",0,400,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Naughty 9 Kitchen & Bar,312213,28.6570186,77.1414553,"31, DLF, Metro Pillar No. 314, Moti Nagar, New Delhi",3,600,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Street Chaat Chatoron Ka Adda,18410370,0.0,0.0,"B-183, New, Moti Nagar, New Delhi",0,100,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Syall Kotian Da Dhaba,18236975,0.0,0.0,"A-201, New, Moti Nagar, New Delhi",0,500,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Taaj Kitchen,18471517,0.0,0.0,"69/6-A, Najafgarh Road, Opposite Moments Mall, Moti Nagar, New Delhi",1,700,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,2,No,Not rated,White,Yes,1,Indian Rupees(Rs.),No
Tirath Sweets,304469,28.6570788,77.1400711,"Main Road, Main Market, Moti Nagar, New Delhi",0,100,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Tummyy Tull,18451144,28.6585987,77.1424589,"Main Market, Moti Nagar, New Delhi",0,200,Moti Nagar,"Moti Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
34 Parkstreet Lane,4084,28.7112918,77.2152884,"Shop 7, Mukherjee Tower, Mukherjee Nagar, New Delhi",4,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",2.9,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Bhikaram Bhujawala,310947,28.7006026,77.2086741,"1995, Main Road, Near Nulife Hospital, Mukherjee Nagar, New Delhi",5,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.0,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Chawla The Pastry Palace,310989,28.7094307,77.2190493,"Ground Floor, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",5,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",2.9,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Food Box,18358295,28.7064006,77.2121775,"House 70, Shop 2, Indra Vihar, Opposite International Girls Hostel, Mukherjee Nagar, New Delhi",4,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.0,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Foody Box,18317756,28.70477557,77.2137611,"Shop 2, Indra Vihar, Mukherjee Nagar, New Delhi",8,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.1,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Giani,310936,28.699566,77.2081351,"265, Main Road, Hakikat Nagar, Mukherjee Nagar, New Delhi",9,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.1,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Green Chick Chop,308796,28.7117849,77.2160401,"A-18, Plot 2, Young Chamber Commercial Complex, Behind Batra Cinema, Mukherjee Nagar, New Delhi",14,350,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.1,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Heaven's Shawarma,18460320,0.0,0.0,"B12, Near Batra Cinema, Main Road, Mukherjee Nagar, New Delhi",6,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.0,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Hyderabad Spl. Chicken Biryani Point,18241893,28.7105973,77.2151578,"Batra Cinema Complex, Mukherjee Nagar, New Delhi",4,350,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.0,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Keshar,18363053,28.7102543,77.2118241,"516, Parmanand Colony, Near Dusshera Ground, Mukherjee Nagar, New Delhi",4,400,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.0,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Madras Cafe,310997,28.6995605,77.2083401,"Shop 4, 265 Main Road, Hakikat Nagar, Mukherjee Nagar, New Delhi",11,450,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",2.7,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Milan Chole Bhature,6629,28.7129957,77.215591,"1341, Near Batra Cinema, Mukherjee Nagar, New Delhi",12,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.1,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
New Laxmi Sweets,302685,28.7110956,77.2146979,"Opposite Batra Hospital, Mukherjee Nagar, New Delhi",11,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",2.8,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Pasta Hub,18241860,28.7123548,77.2156863,"1341, Batra Complex, Mukherjee Nagar, New Delhi",7,250,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.1,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Patna Roll Center,2920,28.7111617,77.2151419,"7, Mukherjee Tower, Mukherjee Nagar, New Delhi",10,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.1,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Refuel,18238281,28.7064044,77.2123452,"Main Road, Indira Vihar, Mukherjee Nagar, New Delhi",6,150,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.1,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Saara Veg,18204485,28.7115878,77.2163058,"A-19, Commercial Complex, Behind Batra Cinema, Mukherjee Nagar, New Delhi",4,400,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.0,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
SGF - Spice Grill Flame,18126086,28.7103677,77.2077758,"Bhai Parmanand Colony, Mukherjee Nagar, New Delhi",8,500,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.1,New Delhi,2,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Shivam Corner,9031,28.7108844,77.2144524,"7, Mukherjee Nagar, New Delhi",14,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.0,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Swad Mubarak,18254532,28.7125884,77.2155461,"Opposite ICICI Bank, Main Road, Mukherjee Nagar, New Delhi",11,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.0,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
The Little Fork,18380219,28.7135608,77.2162337,"1412, Mukherjee Nagar, New Delhi",5,700,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.1,New Delhi,2,Yes,Average,Orange,No,1,Indian Rupees(Rs.),No
The Metro Fast Food,18258473,28.7091523,77.2137944,"Next to Signature View Apartments, Mukherjee Nagar, New Delhi",6,250,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",2.6,New Delhi,1,Yes,Average,Orange,No,1,Indian Rupees(Rs.),No
Tibet Kujing,303602,28.7054069,77.2120877,"165, Block C, Ground Floor, Gandhi Vihar, Mukherjee Nagar, New Delhi",11,400,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",2.9,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Yummy Adda,18396163,28.7120622,77.21613,"1333, Near Batra Cinema, Mukherjee Nagar, New Delhi",14,400,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",3.5,New Delhi,1,No,Good,Yellow,No,1,Indian Rupees(Rs.),No
Bawarchi's Canteen,18485962,28.70302109,77.21114504,"Sewa Kutir Complex, Banda Bahadur Marg, Hakikat Nagar, Mukherjee Nagar, New Delhi",0,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Bikaner Restaurant,18421485,28.699566,77.2081351,"Shop 264, Near Hakikat Nagar, Mukherjee Nagar, New Delhi",0,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Bikaner Sweets Chaat cafe,18363044,28.7092739,77.2184653,"G 25, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Brijwasi,18424171,28.7122793,77.215591,"Building 1A, Shop 2, Batra Cinema Complex, Mukherjee Nagar, New Delhi",0,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Chaap Chaska,18363051,28.7103505,77.2090651,"252/4, Parmanand Colony, Mukherjee Nagar, New Delhi",1,400,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Delhi Chaap Express,18449788,28.7102021,77.2054728,"Shop 16, Dhaka Mini Market, Parmanand Colony, Mukherjee Nagar, New Delhi",3,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Delhi Chaat Bhandar,18466410,28.7130677,77.2087734,"Indira Vikas Colony, Near Nirankari School, Mukherjee Nagar,  New Delhi",0,50,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Delhite P��tisserie,18107851,28.7102675,77.2150185,"413, Mukherjee Nagar, New Delhi",1,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Desi Dhaba,18466408,28.7142165,77.2090968,"Indira Vikas Colony, Near Nirankari School, Indira Vikas Colony, Mukherjee Nagar, New Delhi",0,400,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Desi Thaat Amritsari Naan,18466400,28.7146792,77.2091154,"14/1, Indira Vikas Colony, Near Nirankari School, Mukherjee Nagar, New Delhi",0,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Dhaba Express,18361765,28.7115817,77.2214682,"Shop 10, DDA Market, A Block, Nehru Vihar, Mukherjee Nagar, New Delhi",0,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Flavours Kitchen,18424169,28.7118254,77.2159952,"GF-1, A-12/13, Ansal Building, Commercial Complex, Near Batra Cinema, Mukherjee Nagar, New Delhi",1,700,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Food Campus,18449653,28.7140298,77.2163995,"Plot 2706, Main Road, Mukherjee Nagar, New Delhi",0,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Fresh Fast Food,18449786,28.7091683,77.2187711,"G-92, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Gungun Tiffin Services,18466675,0.0,0.0,"Mukherjee Nagar, New Delhi",0,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Happy Italiano,18449647,28.7119855,77.2148134,"Near Batra Cinema, Mukherjee Nagar, New Delhi",0,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Haryana Bhojnalaya,18361779,28.7092358,77.2187133,"G 26, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Hasty Tasty,18363048,28.7110206,77.2146029,"Opposite Batra Cinema, Mukherjee Nagar, New Delhi",1,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Inam Muradabadi,310954,28.7089822,77.2187785,"G-90, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",1,250,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Just In,312413,28.7094798,77.2190942,"G-103, Vardhaman Mall, Mukherjee Nagar, New Delhi",0,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Jyoti Dhaba,18361767,28.7099879,77.2187376,"Opposite Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,150,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Lasha Chinese Food,18421473,28.7066288,77.2122224,"Shop 69, Indra Vihar, Opposite Girls Hostel, Mukherjee Nagar, New Delhi",1,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Lasha Chinese Food,310995,28.7111101,77.2211601,"Shop 228, Block B, Central Park, Nehru Vihar, Mukherjee Nagar, New Delhi",2,250,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Lily Tasty Fast Food,18421475,28.7062833,77.2122334,"58, Indra Vihar, Mukherjee Nagar, New Delhi",1,150,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Maa Vaishno Dinesh Dhaba,18418268,28.7106791,77.2156892,"B-5, Ansal Building, Mukherjee Nagar, New Delhi",1,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Madras Cafe,18421459,28.7105709,77.2157015,"B4 Ansal Building, Mukherjee Nagar, New Delhi",0,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
NIK's Chicken Corner,18361771,28.7089927,77.2188042,"G 88, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Om Shanti Foods,18241864,28.7094348,77.2185861,"G-23, Vardhman Central Mall, Mukherjee Nagar, New Delhi",0,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Panj Tara,18449657,28.7117332,77.2160901,"A-17, Behind Batra Cinema Complex, Mukherjee Nagar, New Delhi",0,500,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Pasta Pizza & Roll Hut,18396177,28.7140827,77.2090421,"4/10, Indra Vikas Colony, Nirankari Bhavan, Mukherjee Nagar, New Delhi",0,350,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Pheva Tandooris,18449639,28.7103288,77.2156916,"Batra Complex, Near UCO Bank, Mukherjee Nagar",0,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Punjabi Delight,18357954,28.7126375,77.215591,"863, Gandhi Nagar Road, Near Batra Cinema, Mukherjee Nagar, New Delhi",0,300,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Punjabi Parantha Station and Punjabi Thali,310965,28.7122793,77.215591,"Behind Batra Cinema, Mukherjee Nagar, New Delhi",2,150,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Punjabi Paratha Station,18418278,28.7122793,77.215591,"Near ICICI Bank, Mukherjee Nagar, New Delhi",1,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Raja Rasoi,18449664,28.7093643,77.2187996,"Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Rollacious,18480435,0.0,0.0,"834, Mukherjee Nagar, New Delhi",3,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Singh Chicken,311009,28.7104357,77.2155653,"Opposite Batra Cinema, Nehru Vihar, Mukherjee Nagar, New Delhi",3,500,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,2,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Special Tea Point,310988,28.709454,77.2188247,"Ground Floor, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,50,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Spl. Flavour Sodas & Fruit shakes,18421461,28.7102514,77.208094,"318, Bhai Parmanand Colony, Mukherjee Nagar, New Delhi",0,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Student Corner,310952,28.7091854,77.2188247,"G-94, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,50,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Taneja Corner,18449667,28.7093068,77.2188953,"Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Taste Zone,18449661,28.7095569,77.2192812,"Opposite Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",0,100,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Tea Point,18449643,28.7120416,77.2146844,"Opposite Batra Cinema Complex, Mukherjee Nagar",0,150,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
West Bangal Kolkata Hot Kathi Rolls,300791,28.7111556,77.2155461,"Shop 6, Near Batra Cinema, Mukherjee Nagar, New Delhi",1,200,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,New Delhi,1,No,Not rated,White,No,1,Indian Rupees(Rs.),No
Asli Alam Muradabadi Biryani Centre,300264,28.5581521,77.1715403,"208, Dr Kapoor Wali Gali, Munirka, New Delhi",22,250,Munirka,"Munirka, New Delhi",2.8,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
Cafe Rasoi,18425751,28.5589002,77.1713073,"Shop 7&8, Rama Market, Munirka Village, Munirka, New Delhi",11,350,Munirka,"Munirka, New Delhi",3.2,New Delhi,1,No,Average,Orange,No,1,Indian Rupees(Rs.),No
